ID,E04,Registration Status,Admissions Status,Matriculation Status,Attendance Status,Class Level,Total Credits Enrolled,County,School,Program,Degree,Major,Major_Desc,Program,Concentration,age,Housing,Ethnicity_ALL,BannerTerm,Residency
131751,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Cape May,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,STUA,51,,Unknown or Not Specified,202320,R
131759,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,20,Cape May,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FPSY,22,,Caucasian or White,202320,R
131775,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Camden,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,24,,Black or African American,202320,R
131810,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,20,Monmouth,BUSN,BUSN-BA,BA,BSNS,Business Studies,BUSN-BA,GENE,22,,Caucasian or White,202320,R
131832,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,17,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,22,,Caucasian or White,202320,R
132248,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,18,Ocean,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,GENE,23,,Caucasian or White,202320,R
132309,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,18,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PRPT,24,,More Than 1 Race,202320,R
132402,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,17,Ocean,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,23,,Caucasian or White,202320,R
132407,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,18,Passaic,ARHU,ARTV-BA,BA,ARTV,Visual Arts,ARTV-BA,EDVA,22,,Caucasian or White,202320,R
132438,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,20,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PROT,23,,Caucasian or White,202320,R
132479,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,18,Ocean,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,STUA,23,,Caucasian or White,202320,R
132482,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,13,Ocean,EDUC,TEDU-BA,BA,TEDU,Teacher Education,TEDU-BA,ELEM,37,,Caucasian or White,202320,R
132488,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,17,Atlantic,ARHU,COMM,BA,COMM,Communication Studies,COMM,JRMS,23,,Caucasian or White,202320,R
132490,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,18,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,22,,Hispanic or Latino,202320,R
132552,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,13,Ocean,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,40,,Caucasian or White,202320,R
132562,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,12,Atlantic,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,NUAC,27,,Caucasian or White,202320,R
132598,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,12,Atlantic,BUSN,BUSN-BA,BA,BSNS,Business Studies,BUSN-BA,GENE,37,,Caucasian or White,202320,R
132624,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,17,Cumberland,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,41,,More Than 1 Race,202320,R
132663,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,13,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,22,,Caucasian or White,202320,R
132710,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,20,Ocean,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MGMT,30,,Caucasian or White,202320,R
132846,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,13,Atlantic,EDUC,TEDU-BA,BA,TEDU,Teacher Education,TEDU-BA,ECED,40,,Asian,202320,R
132865,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,17,Gloucester,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,29,,Black or African American,202320,R
132893,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,14,Not NJ Resident,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,NUAC,29,,Caucasian or White,202320,R
132904,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Atlantic,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,GENE,37,,Black or African American,202320,R
132910,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Atlantic,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,VCOM,29,,Caucasian or White,202320,R
132927,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,20,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,GENE,24,,Hispanic or Latino,202320,R
132931,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,14,Camden,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,NUAC,24,,Black or African American,202320,R
132966,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Ocean,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MKTG,24,,Caucasian or White,202320,R
132969,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PRPT,24,,Caucasian or White,202320,R
133013,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,18,Atlantic,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,NUAC,27,,Hispanic or Latino,202320,R
133066,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,14,Atlantic,HLTH,NURSING-PREL,BSN,NRS4,"Nursing, Pre-Licensure",NURSING-PREL,NUAC,24,,Caucasian or White,202320,R
133089,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,GENE,27,,Hispanic or Latino,202320,R
133093,Female,Continuing,Transfer,Degree-Seeking,FT,Senior,16,Cumberland,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,GENE,27,,Hispanic or Latino,202320,R
125013,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Ocean,NAMS,ENVL_BS,BS,ENSC,Environmental Science,ENVL_BS,GENE,23,,Caucasian or White,202320,R
129476,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,NAMS,ENVL_BS,BS,ENSC,Environmental Science,ENVL_BS,GENE,25,,Caucasian or White,202320,R
129598,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,19,Monmouth,NAMS,ENVL_BS,BS,ENSC,Environmental Science,ENVL_BS,SSHY,20,Y,Caucasian or White,202320,R
129765,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Ocean,NAMS,ENVL_BS,BS,ENSC,Environmental Science,ENVL_BS,GENE,20,,Caucasian or White,202320,R
129877,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Cape May,UNDC,UNDC,U,0,Undeclared,UNDC,GENE,22,,Caucasian or White,202320,R
132646,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,15,Cape May,NAMS,ENVL_BS,BS,ENSC,Environmental Science,ENVL_BS,ENQT,20,Y,Caucasian or White,202320,R
132748,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Hudson,UNDC,UNDC,000000,0,Undeclared,UNDC,GENE,22,,Black or African American,202320,R
132760,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Cape May,NAMS,ENVL_BS,BS,ENSC,Environmental Science,ENVL_BS,GENE,20,,Caucasian or White,202320,R
123748,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,28,Y,Caucasian or White,202320,R
124153,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Passaic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,25,,Hispanic or Latino,202320,R
124446,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,GENS,DIGI,BA,DIGI,Digital Studies,DIGI,GENE,24,,Hispanic or Latino,202320,R
124545,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,35,,Hispanic or Latino,202320,R
124840,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Hudson,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,GENE,23,Y,Hispanic or Latino,202320,R
125021,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Atlantic,SOBL,SOWK,BS,SOWK,Social Work,SOWK,GENE,23,,Caucasian or White,202320,R
125236,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Cumberland,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,25,,Hispanic or Latino,202320,R
125520,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Cape May,SOBL,PSYC-BS,BS,PSYC,Psychology,PSYC-BS,FPSY,23,,Hispanic or Latino,202320,R
125649,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,15,Atlantic,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,GENE,22,,Asian,202320,R
125683,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,ACCT,22,,Caucasian or White,202320,R
125838,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Cumberland,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,23,Y,Black or African American,202320,R
125848,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Atlantic,ARHU,ARTP,BA,ARTP,Performing Arts,ARTP,PDRF,23,,Caucasian or White,202320,R
126060,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,22,,Caucasian or White,202320,R
126276,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,15,Atlantic,ARHU,ARTP,BA,ARTP,Performing Arts,ARTP,PDST,22,,Caucasian or White,202320,R
126666,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Ocean,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,VCOM,22,Y,Caucasian or White,202320,R
126776,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,24,,Hispanic or Latino,202320,R
126861,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,ARHU,COMM,BA,COMM,Communication Studies,COMM,JRMS,48,,Hispanic or Latino,202320,R
126993,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,SOWK,BS,SOWK,Social Work,SOWK,GENE,28,,Black or African American,202320,R
127010,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,26,,Black or African American,202320,R
127033,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Atlantic,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MKTG,21,,Caucasian or White,202320,R
127059,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,20,,Hispanic or Latino,202320,R
127097,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,ACCT,20,,Caucasian or White,202320,R
127102,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Gloucester,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,22,,Caucasian or White,202320,R
127106,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,,Hispanic or Latino,202320,R
127207,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,SOBL,POLS,BA,POLS,Political Science,POLS,PREL,20,,More Than 1 Race,202320,R
127233,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,ARHU,COMM,BA,COMM,Communication Studies,COMM,MEDP,21,,Caucasian or White,202320,R
127236,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Ocean,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,BUSA,21,Y,Black or African American,202320,R
127405,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Ocean,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FPSY,22,,Hispanic or Latino,202320,R
127608,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,19,Atlantic,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,GENE,21,,Asian,202320,R
127622,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Caucasian or White,202320,R
127776,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Ocean,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,22,Y,Caucasian or White,202320,R
127781,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,13,Atlantic,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,21,,Black or African American,202320,R
127798,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,18,Monmouth,ARHU,COMM,BA,COMM,Communication Studies,COMM,MEDP,21,Y,Caucasian or White,202320,R
127878,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Mercer,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,22,Y,Caucasian or White,202320,R
127933,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Camden,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FORE,21,Y,Black or African American,202320,R
127948,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,FPSY,21,,Caucasian or White,202320,R
128018,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Monmouth,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,FPSY,21,Y,Hispanic or Latino,202320,R
128022,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FORE,21,Y,Hispanic or Latino,202320,R
128056,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Cumberland,SOBL,SOWK,BS,SOWK,Social Work,SOWK,GENE,22,,Hispanic or Latino,202320,R
128066,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,GENE,29,,Hispanic or Latino,202320,R
128131,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,BUSN,BUSN-BA,BA,BSNS,Business Studies,BUSN-BA,GENE,22,,Caucasian or White,202320,R
128194,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Atlantic,ARHU,LITT,BA,LITT,Literature,LITT,EDSC,21,,Caucasian or White,202320,R
128330,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,18,Camden,ARHU,ARTV-BA,BA,ARTV,Visual Arts,ARTV-BA,VIBA,21,,Caucasian or White,202320,R
128609,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Ocean,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,GENE,58,,Hispanic or Latino,202320,R
128795,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,BUSN,BUSN-BA,BA,BSNS,Business Studies,BUSN-BA,GENE,20,,Caucasian or White,202320,R
128842,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,GENE,20,,Caucasian or White,202320,R
128877,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,14,Atlantic,HLTH,EXSC-BS,BS,EXSC,Exercise Science,EXSC-BS,GENE,20,,Caucasian or White,202320,R
128927,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,24,,Hispanic or Latino,202320,R
128941,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,18,Cumberland,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,GENE,21,Y,Caucasian or White,202320,R
129007,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FPSY,20,,Caucasian or White,202320,R
129087,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Ocean,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,25,,More Than 1 Race,202320,R
129112,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FORE,20,,Hispanic or Latino,202320,R
129126,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Middlesex,SOBL,SOWK,BS,SOWK,Social Work,SOWK,GENE,20,Y,Caucasian or White,202320,R
129135,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,20,,Caucasian or White,202320,R
129152,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Camden,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,GENE,20,Y,Black or African American,202320,R
129230,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,ARHU,COMM,BA,COMM,Communication Studies,COMM,JRMS,20,,Caucasian or White,202320,R
129258,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,18,Monmouth,NAMS,MARS-BA,BA,MARS,Marine Science,MARS-BA,MBIO,20,Y,More Than 1 Race,202320,R
129259,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Essex,ARHU,PHIL,BA,PHIL,Philosophy and Religion,PHIL,PHLS,20,,Black or African American,202320,R
129263,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,13,Gloucester,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PROT,20,,Caucasian or White,202320,R
129290,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Middlesex,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,FINP,21,,Caucasian or White,202320,R
129316,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FORE,20,,Hispanic or Latino,202320,R
129339,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,18,Ocean,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,20,,Caucasian or White,202320,R
129362,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,21,,Caucasian or White,202320,R
129482,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Monmouth,NAMS,MATH-BS,BS,MATH,Mathematics,MATH-BS,GENE,20,Y,Caucasian or White,202320,R
129498,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,21,,Caucasian or White,202320,R
129513,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,FIN,21,,Caucasian or White,202320,R
129618,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,21,,Caucasian or White,202320,R
129739,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Mercer,BUSN,CSCI,BS,CSCI,Computer Science,CSCI,GENE,20,Y,Caucasian or White,202320,R
129918,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Gloucester,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,22,,Caucasian or White,202320,R
129998,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Caucasian or White,202320,R
130143,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,15,Not NJ Resident,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,OCEN,26,,Caucasian or White,202320,N
130271,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Ocean,NAMS,BIOL-BS,BS,BIOL,Biology,BIOL-BS,PROF,22,Y,Caucasian or White,202320,R
130322,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Burlington,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,VILL,20,Y,Caucasian or White,202320,R
130342,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Caucasian or White,202320,R
130348,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Atlantic,BUSN,HTEM,BS,HTEM,Hospitality Tourism Event Mgmt,HTEM,GENE,21,,Caucasian or White,202320,R
130400,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,22,,Caucasian or White,202320,R
130433,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,SOWK,BS,SOWK,Social Work,SOWK,GENE,24,,Amer Indian or Alaskan Native,202320,R
130512,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,POLS,BA,POLS,Political Science,POLS,PREL,23,,Hispanic or Latino,202320,R
130564,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Ocean,NAMS,MATH-BA,BA,MATH,Mathematics,MATH-BA,EDUC,22,,Caucasian or White,202320,R
130624,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,,Hispanic or Latino,202320,R
130633,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,18,Ocean,NAMS,BCMB,BS,BCMB,Biochemistry Molecular Biology,BCMB,GENE,26,,Hispanic or Latino,202320,R
130645,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Ocean,ARHU,LITT,BA,LITT,Literature,LITT,EDSC,20,,Caucasian or White,202320,R
130672,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Cape May,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,20,,Caucasian or White,202320,R
130681,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Union,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,COND,20,Y,Caucasian or White,202320,R
130841,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Burlington,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,CMDS,21,Y,Caucasian or White,202320,R
130844,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Burlington,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,ELEM,34,,Caucasian or White,202320,R
130900,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Ocean,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,MHLT,22,,Caucasian or White,202320,R
130924,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Cape May,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,PROT,21,,Caucasian or White,202320,R
130959,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,CRIM,BA,CRIM,Criminal Justice,CRIM,FPSY,22,,Asian,202320,R
131012,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Ocean,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ELEM,22,,Caucasian or White,202320,R
131019,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,21,Atlantic,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,20,,Caucasian or White,202320,R
131070,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,18,Atlantic,NAMS,BCMB,BS,BCMB,Biochemistry Molecular Biology,BCMB,GENE,20,,Caucasian or White,202320,R
131195,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Burlington,NAMS,BCMB,BS,BCMB,Biochemistry Molecular Biology,BCMB,GENE,20,Y,Caucasian or White,202320,R
131328,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,GENS,LIBA,BA,LIBA,Liberal Studies,LIBA,ECED,24,,Caucasian or White,202320,R
131365,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,13,Salem,NAMS,DOUBLE-BA,BA,BIOL,Biology,DOUBLE-BA,GENE,23,Y,Caucasian or White,202320,R
131391,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Monmouth,BUSN,BUSN-BA,BA,BSNS,Business Studies,BUSN-BA,GENE,21,Y,Caucasian or White,202320,R
131407,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,20,Ocean,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MKTG,21,,Caucasian or White,202320,R
131621,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,14,Atlantic,ARHU,ARTV-BFA,BFA,ARTV,Visual Arts,ARTV-BFA,VILL,22,,Asian,202320,R
131690,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Cape May,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,20,,Caucasian or White,202320,R
131691,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,BUSN,BUSN-BS,BS,BSNS,Business Studies,BUSN-BS,MGMT,22,,Black or African American,202320,R
131701,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Warren,HLTH,HLTH-BS,BS,HLSC,Health Science,HLTH-BS,GENE,21,Y,Caucasian or White,202320,R
131702,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,17,Warren,NAMS,MARS-BS,BS,MARS,Marine Science,MARS-BS,MBIO,21,Y,Caucasian or White,202320,R
131714,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,12,Ocean,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,FPSY,23,,Hispanic or Latino,202320,R
131765,Female,Continuing,Transfer,Degree-Seeking,FT,Sophomore,16,Atlantic,SOBL,PSYC-BA,BA,PSYC,Psychology,PSYC-BA,ELEM,32,,Hispanic or Latino,202320,R
